Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"244","Samoa","1841","Oilcrops, Cake Equivalent","5510","Production","tonnes","8380.000000","A","8380.000000","A","9020.000000","A","10140.000000","A","8940.000000","A","9900.000000","A","6540.000000","A","9420.000000","A","10700.000000","A","8380.000000","A","12060.000000","A","12060.000000","A","11020.000000","A","12540.000000","A","11500.000000","A","10460.000000","A","11820.000000","A","10060.000000","A","13820.000000","A","14620.000000","A","12380.000000","A","17100.000000","A","14220.000000","A","12140.000000","A","14300.000000","A","15340.000000","A","13660.000000","A","12860.000000","A","12780.000000","A","11101.000000","A","8073.000000","A","10304.000000","A","10476.000000","A","10479.000000","A","12080.000000","A","12882.000000","A","11793.000000","A","12406.000000","A","10488.000000","A","11290.000000","A","11801.000000","A","11905.000000","A","12039.000000","A","11938.000000","A","12340.000000","A","12341.000000","A","11324.000000","A","12346.000000","A","13707.000000","A","13709.000000","A","14351.000000","A","14314.000000","A","14315.000000","A","14037.000000","A","14098.000000","A","14005.000000","A","14273.000000","A","14570.000000","A","14583.000000","A"
"244","Samoa","1732","Oilcrops, Oil Equivalent","5312","Area harvested","ha","18411.000000","A","18411.000000","A","17197.000000","A","17197.000000","A","29200.000000","A","33200.000000","A","23200.000000","A","31200.000000","A","35200.000000","A","28200.000000","A","30200.000000","A","30200.000000","A","32200.000000","A","33200.000000","A","34200.000000","A","36200.000000","A","38200.000000","A","40200.000000","A","42200.000000","A","43200.000000","A","43200.000000","A","44200.000000","A","45200.000000","A","46200.000000","A","47200.000000","A","48200.000000","A","48440.000000","A","48200.000000","A","23500.000000","A","23281.000000","A","23229.000000","A","23139.000000","A","22949.000000","A","22859.000000","A","22670.000000","A","24980.000000","A","24391.000000","A","25401.000000","A","21912.000000","A","23422.000000","A","24193.000000","A","24305.000000","A","24477.000000","A","24464.000000","A","25470.000000","A","24789.000000","A","22653.000000","A","24549.000000","A","27050.000000","A","26934.000000","A","27490.000000","A","27500.000000","A","27500.000000","A","26986.000000","A","27053.000000","A","27014.000000","A","27446.000000","A","27929.000000","A","27912.000000","A"
"244","Samoa","1732","Oilcrops, Oil Equivalent","5419","Yield","hg/ha","7360.000000","Fc","7360.000000","Fc","8484.000000","Fc","9542.000000","Fc","4952.000000","Fc","4825.000000","Fc","4552.000000","Fc","4885.000000","Fc","4920.000000","Fc","4805.000000","Fc","6467.000000","Fc","6467.000000","Fc","5540.000000","Fc","6117.000000","Fc","5444.000000","Fc","4677.000000","Fc","5010.000000","Fc","4050.000000","Fc","5306.000000","Fc","5484.000000","Fc","4641.000000","Fc","6271.000000","Fc","5097.000000","Fc","4255.000000","Fc","4909.000000","Fc","5158.000000","Fc","4569.000000","Fc","4322.000000","Fc","8809.000000","Fc","7719.000000","Fc","5612.000000","Fc","7200.000000","Fc","7381.000000","Fc","7410.000000","Fc","8619.000000","Fc","8343.000000","Fc","7818.000000","Fc","7899.000000","Fc","7733.000000","Fc","7790.000000","Fc","7884.000000","Fc","7916.000000","Fc","7949.000000","Fc","7885.000000","Fc","7829.000000","Fc","8044.000000","Fc","8072.000000","Fc","8124.000000","Fc","8190.000000","Fc","8225.000000","Fc","8438.000000","Fc","8412.000000","Fc","8412.000000","Fc","8404.000000","Fc","8419.000000","Fc","8374.000000","Fc","8400.000000","Fc","8427.000000","Fc","8439.000000","Fc"
"244","Samoa","1732","Oilcrops, Oil Equivalent","5510","Production","tonnes","13550.000000","A","13550.000000","A","14590.000000","A","16410.000000","A","14460.000000","A","16020.000000","A","10560.000000","A","15240.000000","A","17320.000000","A","13550.000000","A","19530.000000","A","19530.000000","A","17840.000000","A","20310.000000","A","18620.000000","A","16930.000000","A","19140.000000","A","16280.000000","A","22390.000000","A","23690.000000","A","20050.000000","A","27720.000000","A","23040.000000","A","19660.000000","A","23170.000000","A","24860.000000","A","22130.000000","A","20830.000000","A","20700.000000","A","17971.000000","A","13036.000000","A","16660.000000","A","16938.000000","A","16939.000000","A","19540.000000","A","20841.000000","A","19068.000000","A","20063.000000","A","16944.000000","A","18245.000000","A","19073.000000","A","19241.000000","A","19456.000000","A","19289.000000","A","19940.000000","A","19941.000000","A","18284.000000","A","19943.000000","A","22154.000000","A","22154.000000","A","23196.000000","A","23132.000000","A","23133.000000","A","22679.000000","A","22775.000000","A","22622.000000","A","23055.000000","A","23536.000000","A","23554.000000","A"
"244","Samoa","1720","Roots and Tubers, Total","5312","Area harvested","ha","2962.000000","A","3305.000000","A","3368.000000","A","3437.000000","A","3550.000000","A","3558.000000","A","3568.000000","A","3911.000000","A","4031.000000","A","4151.000000","A","4371.000000","A","4391.000000","A","4403.000000","A","4448.000000","A","4878.000000","A","5290.000000","A","5290.000000","A","5400.000000","A","5500.000000","A","5600.000000","A","5660.000000","A","5770.000000","A","5880.000000","A","6000.000000","A","6120.000000","A","6230.000000","A","6350.000000","A","6470.000000","A","6701.000000","A","6709.000000","A","4744.000000","A","3190.000000","A","3147.000000","A","2782.000000","A","3817.000000","A","2559.000000","A","4652.000000","A","4427.000000","A","5213.000000","A","3968.000000","A","4000.000000","A","4481.000000","A","4674.000000","A","4567.000000","A","4464.000000","A","4535.000000","A","4700.000000","A","4719.000000","A","4860.000000","A","5299.000000","A","5756.000000","A","6246.000000","A","6619.000000","A","7083.000000","A","8908.000000","A","8105.000000","A","7689.000000","A","7851.000000","A","8060.000000","A"
"244","Samoa","1720","Roots and Tubers, Total","5419","Yield","hg/ha","68940.000000","Fc","68941.000000","Fc","69822.000000","Fc","69980.000000","Fc","70845.000000","Fc","70826.000000","Fc","70768.000000","Fc","70314.000000","Fc","68593.000000","Fc","66972.000000","Fc","68520.000000","Fc","68663.000000","Fc","68703.000000","Fc","68683.000000","Fc","68778.000000","Fc","68526.000000","Fc","68526.000000","Fc","69111.000000","Fc","69673.000000","Fc","70214.000000","Fc","70389.000000","Fc","71664.000000","Fc","70510.000000","Fc","70783.000000","Fc","69575.000000","Fc","68379.000000","Fc","67244.000000","Fc","65688.000000","Fc","63423.000000","Fc","43929.000000","Fc","41511.000000","Fc","44031.000000","Fc","39755.000000","Fc","27060.000000","Fc","33885.000000","Fc","38148.000000","Fc","36638.000000","Fc","39020.000000","Fc","39900.000000","Fc","52455.000000","Fc","52433.000000","Fc","51172.000000","Fc","50103.000000","Fc","50480.000000","Fc","50578.000000","Fc","51713.000000","Fc","55804.000000","Fc","52441.000000","Fc","54667.000000","Fc","53799.000000","Fc","53264.000000","Fc","52490.000000","Fc","52488.000000","Fc","50909.000000","Fc","43673.000000","Fc","47995.000000","Fc","50681.000000","Fc","49934.000000","Fc","49646.000000","Fc"
"244","Samoa","1720","Roots and Tubers, Total","5510","Production","tonnes","20420.000000","A","22785.000000","A","23516.000000","A","24052.000000","A","25150.000000","A","25200.000000","A","25250.000000","A","27500.000000","A","27650.000000","A","27800.000000","A","29950.000000","A","30150.000000","A","30250.000000","A","30550.000000","A","33550.000000","A","36250.000000","A","36250.000000","A","37320.000000","A","38320.000000","A","39320.000000","A","39840.000000","A","41350.000000","A","41460.000000","A","42470.000000","A","42580.000000","A","42600.000000","A","42700.000000","A","42500.000000","A","42500.000000","A","29472.000000","A","19693.000000","A","14046.000000","A","12511.000000","A","7528.000000","A","12934.000000","A","9762.000000","A","17044.000000","A","17274.000000","A","20800.000000","A","20814.000000","A","20973.000000","A","22930.000000","A","23418.000000","A","23054.000000","A","22578.000000","A","23452.000000","A","26228.000000","A","24747.000000","A","26568.000000","A","28508.000000","A","30659.000000","A","32785.000000","A","34742.000000","A","36059.000000","A","38904.000000","A","38900.000000","A","38969.000000","A","39203.000000","A","40015.000000","A"
"244","Samoa","1723","Sugar Crops Primary","5312","Area harvested","ha","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A","1.000000","A"
"244","Samoa","1723","Sugar Crops Primary","5419","Yield","hg/ha","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","110000.000000","Fc","110000.000000","Fc","120000.000000","Fc","120000.000000","Fc","130000.000000","Fc","130000.000000","Fc","140000.000000","Fc","140000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","150000.000000","Fc","140000.000000","Fc","130000.000000","Fc","120000.000000","Fc","130000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc","120000.000000","Fc"
"244","Samoa","1723","Sugar Crops Primary","5510","Production","tonnes","10.000000","A","10.000000","A","10.000000","A","11.000000","A","11.000000","A","12.000000","A","12.000000","A","13.000000","A","13.000000","A","14.000000","A","14.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","15.000000","A","14.000000","A","13.000000","A","12.000000","A","13.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A","12.000000","A"
"244","Samoa","1735","Vegetables Primary","5312","Area harvested","ha","110.000000","A","112.000000","A","115.000000","A","118.000000","A","120.000000","A","122.000000","A","122.000000","A","123.000000","A","125.000000","A","125.000000","A","175.000000","A","175.000000","A","225.000000","A","277.000000","A","278.000000","A","329.000000","A","330.000000","A","332.000000","A","385.000000","A","437.000000","A","487.000000","A","518.000000","A","538.000000","A","582.000000","A","594.000000","A","596.000000","A","648.000000","A","650.000000","A","702.000000","A","683.000000","A","748.000000","A","778.000000","A","797.000000","A","815.000000","A","842.000000","A","853.000000","A","890.000000","A","887.000000","A","939.000000","A","935.000000","A","990.000000","A","1041.000000","A","1043.000000","A","1047.000000","A","1062.000000","A","1073.000000","A","1084.000000","A","1090.000000","A","1103.000000","A","1109.000000","A","1113.000000","A","1060.000000","A","1118.000000","A","1126.000000","A","1127.000000","A","1133.000000","A","1138.000000","A","1143.000000","A","1147.000000","A"
"244","Samoa","1735","Vegetables Primary","5419","Yield","hg/ha","9364.000000","Fc","9286.000000","Fc","9130.000000","Fc","8983.000000","Fc","8917.000000","Fc","8852.000000","Fc","8852.000000","Fc","8862.000000","Fc","8800.000000","Fc","8800.000000","Fc","9200.000000","Fc","9143.000000","Fc","9378.000000","Fc","9458.000000","Fc","9460.000000","Fc","9544.000000","Fc","9545.000000","Fc","9518.000000","Fc","9532.000000","Fc","9130.000000","Fc","8604.000000","Fc","8687.000000","Fc","8736.000000","Fc","8969.000000","Fc","9310.000000","Fc","9295.000000","Fc","9336.000000","Fc","9323.000000","Fc","9217.000000","Fc","9956.000000","Fc","9278.000000","Fc","9152.000000","Fc","9222.000000","Fc","9288.000000","Fc","9287.000000","Fc","9461.000000","Fc","9326.000000","Fc","9583.000000","Fc","9265.000000","Fc","9840.000000","Fc","10313.000000","Fc","10183.000000","Fc","10297.000000","Fc","10449.000000","Fc","10480.000000","Fc","10559.000000","Fc","10655.000000","Fc","10743.000000","Fc","10780.000000","Fc","10857.000000","Fc","10961.000000","Fc","11604.000000","Fc","11154.000000","Fc","11243.000000","Fc","11358.000000","Fc","11386.000000","Fc","11441.000000","Fc","11505.000000","Fc","11569.000000","Fc"
"244","Samoa","1735","Vegetables Primary","5510","Production","tonnes","103.000000","A","104.000000","A","105.000000","A","106.000000","A","107.000000","A","108.000000","A","108.000000","A","109.000000","A","110.000000","A","110.000000","A","161.000000","A","160.000000","A","211.000000","A","262.000000","A","263.000000","A","314.000000","A","315.000000","A","316.000000","A","367.000000","A","399.000000","A","419.000000","A","450.000000","A","470.000000","A","522.000000","A","553.000000","A","554.000000","A","605.000000","A","606.000000","A","647.000000","A","680.000000","A","694.000000","A","712.000000","A","735.000000","A","757.000000","A","782.000000","A","807.000000","A","830.000000","A","850.000000","A","870.000000","A","920.000000","A","1021.000000","A","1060.000000","A","1074.000000","A","1094.000000","A","1113.000000","A","1133.000000","A","1155.000000","A","1171.000000","A","1189.000000","A","1204.000000","A","1220.000000","A","1230.000000","A","1247.000000","A","1266.000000","A","1280.000000","A","1290.000000","A","1302.000000","A","1315.000000","A","1327.000000","A"
"25","Solomon Islands","486","Bananas","5312","Area harvested","ha","36.000000","F","36.000000","F","36.000000","F","36.000000","F","36.000000","F","36.000000","F","36.000000","F","36.000000","F","36.000000","F","36.000000","F","37.000000","F","37.000000","F","37.000000","F","37.000000","F","37.000000","F","37.000000","F","37.000000","F","37.000000","F","37.000000","F","38.000000","F","38.000000","F","38.000000","F","38.000000","F","38.000000","F","40.000000","F","40.000000","F","40.000000","F","40.000000","F","42.000000","F","43.000000","Im","44.000000","F","51.000000","Im","50.000000","Im","54.000000","Im","50.000000","F","85.000000","F","90.000000","F","90.000000","F","95.000000","F","100.000000","F","110.000000","F","110.000000","F","105.000000","F","110.000000","F","110.000000","F","105.000000","F","110.000000","F","115.000000","F","120.000000","F","122.000000","Im","125.000000","Im","115.000000","F","128.000000","Im","131.000000","Im","142.000000","Im","143.000000","Im","147.000000","Im","151.000000","Im","155.000000","Im"
"25","Solomon Islands","486","Bananas","5419","Yield","hg/ha","38889.000000","Fc","38889.000000","Fc","40000.000000","Fc","40556.000000","Fc","41111.000000","Fc","41667.000000","Fc","41944.000000","Fc","42222.000000","Fc","42500.000000","Fc","42778.000000","Fc","42162.000000","Fc","42703.000000","Fc","42973.000000","Fc","43243.000000","Fc","44324.000000","Fc","45946.000000","Fc","47568.000000","Fc","48649.000000","Fc","50270.000000","Fc","50000.000000","Fc","52632.000000","Fc","56842.000000","Fc","57895.000000","Fc","60526.000000","Fc","60000.000000","Fc","57500.000000","Fc","58750.000000","Fc","62500.000000","Fc","61905.000000","Fc","62791.000000","Fc","56818.000000","Fc","50980.000000","Fc","50000.000000","Fc","48148.000000","Fc","52000.000000","Fc","41529.000000","Fc","30000.000000","Fc","32222.000000","Fc","29474.000000","Fc","29000.000000","Fc","27273.000000","Fc","30000.000000","Fc","28571.000000","Fc","28182.000000","Fc","28636.000000","Fc","28571.000000","Fc","29091.000000","Fc","28261.000000","Fc","27500.000000","Fc","25656.000000","Fc","24640.000000","Fc","22174.000000","Fc","23516.000000","Fc","23893.000000","Fc","22042.000000","Fc","21818.000000","Fc","21293.000000","Fc","20795.000000","Fc","20258.000000","Fc"
"25","Solomon Islands","486","Bananas","5510","Production","tonnes","140.000000","F","140.000000","F","144.000000","F","146.000000","F","148.000000","F","150.000000","F","151.000000","F","152.000000","F","153.000000","F","154.000000","F","156.000000","F","158.000000","F","159.000000","F","160.000000","F","164.000000","F","170.000000","F","176.000000","F","180.000000","F","186.000000","F","190.000000","F","200.000000","F","216.000000","F","220.000000","F","230.000000","F","240.000000","F","230.000000","F","235.000000","F","250.000000","F","260.000000","F","270.000000","F","250.000000","*","260.000000","F","250.000000","F","260.000000","F","260.000000","F","353.000000","Im","270.000000","F","290.000000","F","280.000000","F","290.000000","F","300.000000","F","330.000000","F","300.000000","F","310.000000","F","315.000000","F","300.000000","F","320.000000","F","325.000000","F","330.000000","F","313.000000","Im","308.000000","Im","255.000000","F","301.000000","Im","313.000000","Im","313.000000","Im","312.000000","Im","313.000000","Im","314.000000","Im","314.000000","Im"
"25","Solomon Islands","125","Cassava","5312","Area harvested","ha","53.000000","F","54.000000","F","55.000000","F","56.000000","F","57.000000","F","58.000000","F","59.000000","F","60.000000","F","60.000000","F","62.000000","F","64.000000","F","65.000000","F","66.000000","F","67.000000","F","67.000000","","68.000000","F","69.000000","F","70.000000","F","71.000000","F","72.000000","F","73.000000","F","74.000000","F","75.000000","F","76.000000","F","77.000000","F","78.000000","F","80.000000","F","83.000000","F","85.000000","F","86.000000","F","86.000000","Im","90.000000","F","95.000000","F","103.000000","Im","110.000000","F","120.000000","F","125.000000","F","126.000000","Im","130.000000","F","140.000000","F","146.000000","Im","150.000000","F","147.000000","Im","145.000000","F","149.000000","Im","144.000000","Im","150.000000","F","160.000000","F","170.000000","F","175.000000","F","178.000000","F","180.000000","F","185.000000","F","187.000000","Im","190.000000","Im","193.000000","Im","196.000000","Im","199.000000","Im","203.000000","Im"
"25","Solomon Islands","125","Cassava","5419","Yield","hg/ha","79245.000000","Fc","80556.000000","Fc","81818.000000","Fc","83929.000000","Fc","87719.000000","Fc","89655.000000","Fc","89831.000000","Fc","89167.000000","Fc","90000.000000","Fc","87903.000000","Fc","85938.000000","Fc","85385.000000","Fc","84848.000000","Fc","89552.000000","Fc","97015.000000","Fc","102941.000000","Fc","108696.000000","Fc","114286.000000","Fc","119718.000000","Fc","125000.000000","Fc","130137.000000","Fc","135135.000000","Fc","136000.000000","Fc","138158.000000","Fc","142857.000000","Fc","147436.000000","Fc","150000.000000","Fc","150602.000000","Fc","152941.000000","Fc","156977.000000","Fc","162791.000000","Fc","166667.000000","Fc","168421.000000","Fc","165049.000000","Fc","163636.000000","Fc","158333.000000","Fc","160000.000000","Fc","161746.000000","Fc","161538.000000","Fc","164286.000000","Fc","165616.000000","Fc","166667.000000","Fc","166667.000000","Fc","168966.000000","Fc","167785.000000","Fc","166667.000000","Fc","166667.000000","Fc","168750.000000","Fc","170588.000000","Fc","168571.000000","Fc","168539.000000","Fc","166667.000000","Fc","162162.000000","Fc","160909.000000","Fc","167105.000000","Fc","166632.000000","Fc","166888.000000","Fc","167136.000000","Fc","166552.000000","Fc"
"25","Solomon Islands","125","Cassava","5510","Production","tonnes","420.000000","F","435.000000","F","450.000000","F","470.000000","F","500.000000","F","520.000000","F","530.000000","F","535.000000","F","540.000000","F","545.000000","F","550.000000","F","555.000000","F","560.000000","F","600.000000","F","650.000000","F","700.000000","F","750.000000","F","800.000000","F","850.000000","F","900.000000","F","950.000000","F","1000.000000","F","1020.000000","F","1050.000000","F","1100.000000","F","1150.000000","F","1200.000000","F","1250.000000","F","1300.000000","F","1350.000000","F","1400.000000","F","1500.000000","F","1600.000000","F","1700.000000","F","1800.000000","F","1900.000000","F","2000.000000","F","2038.000000","Im","2100.000000","F","2300.000000","F","2418.000000","Im","2500.000000","F","2450.000000","F","2450.000000","F","2500.000000","F","2400.000000","F","2500.000000","*","2700.000000","F","2900.000000","F","2950.000000","F","3000.000000","F","3000.000000","F","3000.000000","F","3009.000000","Im","3175.000000","Im","3216.000000","Im","3271.000000","Im","3326.000000","Im","3381.000000","Im"
"25","Solomon Islands","661","Cocoa, beans","5312","Area harvested","ha","24.000000","F","50.000000","F","80.000000","F","125.000000","F","160.000000","F","200.000000","F","125.000000","F","215.000000","F","200.000000","F","260.000000","F","240.000000","F","130.000000","F","170.000000","F","210.000000","F","400.000000","F","230.000000","F","350.000000","F","470.000000","F","600.000000","F","700.000000","F","1200.000000","F","1350.000000","F","2350.000000","F","3400.000000","F","3350.000000","F","3750.000000","F","5400.000000","F","5250.000000","F","6598.000000","F","7800.000000","F","9230.000000","F","8300.000000","F","6500.000000","F","6000.000000","F","5000.000000","F","4929.000000","Im","7000.000000","F","6939.000000","Im","5300.000000","F","6000.000000","F","5000.000000","F","7000.000000","F","11000.000000","F","10000.000000","F","11700.000000","F","9000.000000","F","10000.000000","F","10000.000000","F","10600.000000","F","12500.000000","F","15100.000000","F","12000.000000","F","12000.000000","F","12200.000000","F","11770.000000","Im","11259.000000","Im","11554.000000","Im","11850.000000","Im","10631.000000","Im"
"25","Solomon Islands","661","Cocoa, beans","5419","Yield","hg/ha","5000.000000","Fc","4800.000000","Fc","5000.000000","Fc","5120.000000","Fc","5000.000000","Fc","4850.000000","Fc","4960.000000","Fc","4977.000000","Fc","4850.000000","Fc","5038.000000","Fc","4958.000000","Fc","4923.000000","Fc","5000.000000","Fc","5190.000000","Fc","4925.000000","Fc","4957.000000","Fc","4743.000000","Fc","5000.000000","Fc","5150.000000","Fc","4943.000000","Fc","4933.000000","Fc","4948.000000","Fc","4974.000000","Fc","5026.000000","Fc","5143.000000","Fc","5037.000000","Fc","4965.000000","Fc","5050.000000","Fc","5000.000000","Fc","4994.000000","Fc","5000.000000","Fc","5011.000000","Fc","5072.000000","Fc","5562.000000","Fc","4964.000000","Fc","4999.000000","Fc","5581.000000","Fc","4978.000000","Fc","4519.000000","Fc","3860.000000","Fc","4076.000000","Fc","4153.000000","Fc","4170.000000","Fc","4181.000000","Fc","4212.000000","Fc","4261.000000","Fc","4342.000000","Fc","4326.000000","Fc","4295.000000","Fc","4301.000000","Fc","4301.000000","Fc","3833.000000","Fc","3917.000000","Fc","3961.000000","Fc","3976.000000","Fc","3997.000000","Fc","3981.000000","Fc","3966.000000","Fc","3951.000000","Fc"
"25","Solomon Islands","661","Cocoa, beans","5510","Production","tonnes","12.000000","","24.000000","","40.000000","","64.000000","","80.000000","*","97.000000","","62.000000","","107.000000","","97.000000","","131.000000","","119.000000","","64.000000","","85.000000","","109.000000","","197.000000","","114.000000","","166.000000","","235.000000","","309.000000","","346.000000","","592.000000","","668.000000","","1169.000000","","1709.000000","","1723.000000","","1889.000000","","2681.000000","","2651.000000","","3299.000000","","3895.000000","","4615.000000","","4159.000000","","3297.000000","","3337.000000","","2482.000000","","2464.000000","","3907.000000","","3454.000000","","2395.000000","","2316.000000","","2038.000000","","2907.000000","","4587.000000","","4181.000000","","4928.000000","","3835.000000","","4342.000000","","4326.000000","","4553.000000","","5376.000000","","6495.000000","","4600.000000","*","4700.000000","*","4832.000000","Im","4680.000000","Im","4500.000000","*","4600.000000","*","4700.000000","*","4200.000000","*"
"25","Solomon Islands","249","Coconuts","5312","Area harvested","ha","29000.000000","F","28000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","28000.000000","F","28000.000000","F","25000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","30000.000000","F","35000.000000","F","35000.000000","F","35000.000000","F","34000.000000","F","34000.000000","F","34000.000000","F","37000.000000","F","37000.000000","F","37000.000000","F","41000.000000","*","38000.000000","*","36000.000000","F","34000.000000","F","36000.000000","*","37000.000000","*","37000.000000","*","38000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","37000.000000","*","48000.000000","*","51000.000000","*","53000.000000","*","50000.000000","*","51000.000000","*","52000.000000","*","52000.000000","*","53000.000000","*","53000.000000","*","52000.000000","*","52000.000000","*","52000.000000","*","53000.000000","*","53460.000000","Im","66796.000000","Im"
"25","Solomon Islands","249","Coconuts","5419","Yield","hg/ha","51724.000000","Fc","53571.000000","Fc","51667.000000","Fc","53333.000000","Fc","52000.000000","Fc","52857.000000","Fc","53571.000000","Fc","52000.000000","Fc","52333.000000","Fc","60333.000000","Fc","61333.000000","Fc","58667.000000","Fc","59333.000000","Fc","60000.000000","Fc","61000.000000","Fc","61000.000000","Fc","60000.000000","Fc","61667.000000","Fc","64286.000000","Fc","61429.000000","Fc","70000.000000","Fc","69118.000000","Fc","67647.000000","Fc","89118.000000","Fc","86486.000000","Fc","86486.000000","Fc","56216.000000","Fc","50976.000000","Fc","52895.000000","Fc","50000.000000","Fc","59412.000000","Fc","58333.000000","Fc","57838.000000","Fc","58919.000000","Fc","73684.000000","Fc","77838.000000","Fc","80270.000000","Fc","82973.000000","Fc","72703.000000","Fc","66486.000000","Fc","56216.000000","Fc","54054.000000","Fc","51892.000000","Fc","74595.000000","Fc","75000.000000","Fc","75294.000000","Fc","79245.000000","Fc","86400.000000","Fc","75294.000000","Fc","23077.000000","Fc","15385.000000","Fc","15094.000000","Fc","15094.000000","Fc","15385.000000","Fc","15385.000000","Fc","15385.000000","Fc","15094.000000","Fc","14964.000000","Fc","12043.000000","Fc"
"25","Solomon Islands","249","Coconuts","5510","Production","tonnes","150000.000000","F","150000.000000","F","155000.000000","F","160000.000000","","156000.000000","","148000.000000","","150000.000000","","130000.000000","","157000.000000","","181000.000000","","184000.000000","","176000.000000","","178000.000000","","180000.000000","","183000.000000","","183000.000000","","180000.000000","","185000.000000","","225000.000000","","215000.000000","*","245000.000000","*","235000.000000","*","230000.000000","*","303000.000000","*","320000.000000","*","320000.000000","*","208000.000000","*","209000.000000","*","201000.000000","*","180000.000000","*","202000.000000","","210000.000000","","214000.000000","","218000.000000","","280000.000000","","288000.000000","","297000.000000","","307000.000000","*","269000.000000","*","246000.000000","*","208000.000000","*","200000.000000","*","192000.000000","*","276000.000000","*","360000.000000","*","384000.000000","*","420000.000000","*","432000.000000","*","384000.000000","*","120000.000000","F","80000.000000","*","80000.000000","*","80000.000000","*","80000.000000","*","80000.000000","*","80000.000000","*","80000.000000","*","80000.000000","*","80442.000000","Im"
